date,text,user
2020-05-20 18:21:23+00:00,a strong call for covid-19 treatments and vaccines to be global public goods the resolution - my wrap on via @ihpblog @kristofdecoste1,pretpat
2020-05-20 18:18:40+00:00,a strong call for covid-19 treatments and vaccines to be global public goods the resolution - my wrap on ,FilesGeneva
2020-05-20 16:03:48+00:00,a strong call for covid-19 treatments and vaccines to be global public goods – world health assembly ,DanieleDionisio
2020-05-20 15:00:07+00:00,"it certainly is. there are multiple hierarchies, but also one overarching, of great powers & the rest. if india wants to join the club, as the govt has said, then simply pursuing narrow self-interest without paying a disproportionate share of global public goods will not cut it.",rohan_mukh
2020-05-20 13:54:51+00:00,"at the african dialogue series 2020, sg @antonioguterres cites the potential negative impacts from misinformation about the pandemic, its causes and measures to prevent its spread. africans must have equitable access to the ""global public goods"" of successful covid vaccines.",GlobalActionPW
2020-05-20 11:49:16+00:00," countries should also have quick, equal and affordable access to any eventual and , that must be considered global public goods, guterres added. ",dt_next
2020-05-20 10:30:59+00:00,"""african countries should also have quick, equal and affordable access to any eventual vaccine and treatment, that must be considered global public goods.""",AissataSi
2020-05-20 00:55:30+00:00,"""the united states has the most influence and power when it is seen as a force for good in the world—meaning the global public goods it provides are not only ethical but also politically astute."" ",Joshua_Eisenman
2020-05-19 23:54:19+00:00,in case you wanted to know a bit more on global public goods here is a good read. ,caseyohtsu
2020-05-19 22:58:17+00:00,"""access to vaccines and treatments as global public goods are in the interests of all humanity. we cannot afford for monopolies, crude competition and near-sighted nationalism to stand in the way."" ",docrussjackson
2020-05-19 20:46:14+00:00,"looking forward to hearing from @carolinefiat54 this thursday as we take a close look at whether transparency in pharma markets has improved and what still needs to happen. dx,vx,rx wont be global public goods without it. ",SuerieMoon
2020-05-19 19:50:55+00:00,great news for in as china will uphold and contribute to the provision of one of the most important global public goods for health. ,henrylsl
2020-05-19 19:00:49+00:00,"lowering costs and increasing access. this has always been important for global public goods, but now it is the only way forward. ",fayaz_king
2020-05-19 14:58:34+00:00,china is offering a bunch of global public goods including future sharing of its vaccine. @chinadaily @ctvnews @globalnews @cbcnews @globeandmail ,ChinaCGCalgary
2020-05-19 14:27:01+00:00,"what exactly are global public goods? and does the return of this term to the lexicon indicate a real change, or just popular rhetoric? article by @willrworley ",devex
2020-05-19 14:23:35+00:00,"chinas covid-19 vaccine is to become global public goods when available, xijinping said at the opening ceremony of the 73rd session of world health assembly via video link.",CGChinaLiYang
2020-05-19 12:54:08+00:00,china has taken on the responsibility as it announced vaccines as global public goods and pledged financia… times .120 group,Robotexgroup
2020-05-19 12:53:08+00:00,china has taken on the responsibility as it announced vaccines as global public goods and pledged financial support to the global pandemic response. s ambassador to china baba ahmad jidda said china and can cooperate. ,globaltimesnews
2020-05-19 12:12:49+00:00,"global public goods has been bandied around a lot recently, especially by political leaders talking about a covid vaccine. but what does it mean? my latest feature: ",willrworley
2020-05-19 11:30:46+00:00,"south centre: 3 messages: (1).consider all rx, dx, vaccines and instruments to face covid-19 as global public goods. (2). opportunity to remake who into a public independent organisation able to respond to its constitutional charter (3). reorient rd to meet access needs. ",SpringGombe
2020-05-19 09:53:42+00:00,"(...) ""the crisis has also brought forward new understandings of what global public goods are(...)these can restart a conversation among coalitions and alliances of states, organizations, and global civil society"" @rosabalfour",noradelvecchio
2020-05-19 08:03:34+00:00,"all covid19 related drugs, diagnostics and vaccins should be considered global public goods. this will be the only way to make these products available to everyone, everywhere, at the same time. pharmaceutical innovation must be structurally linked to access. ",AndishaNasir
2020-05-19 06:11:02+00:00,"benefit of vaccines deal is one of the root causes that western politicians and capitalists slander china. ‘global public goods’ is a smart way fight back these noises, also let citizens in countries all over the world survive from covid-19.win-win solution. ",michanchan_mi
2020-05-19 05:30:33+00:00,"i agree with the idea globalization and current world order is over, but for opposite reason. the old globalization and world order is focusing on trade and free distribution of captical/human resources, which is obviously failing to provide global public goods against global-",RiverLan1
2020-05-19 04:26:31+00:00,the united states under president trump is no longer in the business of providing global public goods. big mistake. the perception that global leadership international institutions have done us little good is nurturing a new narrative that china is ready to step up and lead. ,hmarston4
2020-05-19 03:27:22+00:00,"this edition of the is hosted in partnership with @chestrad_int - an african-led social enterprise focused on sustainable financing of global public goods in health, education, nutrition and sustainable livelihoods in africa. ?",coolfinesse
2020-05-19 00:11:50+00:00,"same idea in terms of wanting to provide global public goods. key difference is that germany isnt considered a candidate for a global major power (though absolutely the regional economic power). in contrast, china-usa appear to be posturing for global leadership.",ProfPaulPoast
2020-05-18 22:57:45+00:00,"""all covid-19 related drugs, diagnostics, vaccines and health products, existing or future, should be considered global public goods, as clearly stated by the un sg on april 24. this will be the only way to make these products available to everyone, everywhere, at the same time"". ",vitor_ido
2020-05-18 20:45:00+00:00,“access to and treatments as global public goods are in the interests of all humanity” and when our public money is invested in their development we as people should have access to the end product! ,WaiteRobyn
2020-05-18 20:09:46+00:00,"clemens martin auer, special envoy for health, federal ministry of labour, social affairs, health, care and consumer protection of austria: treatments and vaccines should be considered ""global public goods."" the @who has a role in facilitating ip ""solutions."" ",abinader
2020-05-18 18:36:10+00:00,many member states at have called for vaccines to be global public goods. will this translate into reality?,pretpat
2020-05-18 17:33:53+00:00,"the who covid-19 global knowledge pool, a voluntary worldwide repository of intellectual property open-sourced data, could allow countries, companies researchers find effective vaccines, treatments tech as global public goods-- to protect humanity.",kimani_dr
2020-05-18 16:25:37+00:00,"@moh_kenya cs mutahi kagwe; kenya joins calls for concerted efforts aimed at ensuring universal, timely equitable access to covid-19 tools, as global public goods for health. ",MOH_Kenya
2020-05-18 14:01:13+00:00,"and said china after coronary disease vaccine development completed and put into use, will serve as a global public goods",kvr5Exi9BVcVKbh
2020-05-18 13:22:36+00:00,"argentina: no-one will get through this alone to mitigate impact. need states to guarantee (sufficient?) access to knowledge of global public goods (vaccines, therapeutics,diagnostics). need a global solidarity pact.",SpringGombe
2020-05-18 13:11:05+00:00,these articles unintentionally expose the flaw of our current economic model. global public goods and the fruits of publicly funded research should remain solely in the public domain if governments aim to serve their citizens! ,Luukschmitz
2020-05-18 12:33:04+00:00,china to donate 2 billion usd as international aid and chinese vaccine will send to developing countries as global public goods. mr. president it’s your turn.,dalarmeRg
2020-05-18 12:24:17+00:00,4/n takeaway a strong case for global rules is narrower than you might think. we need global rules for beggar thy neighbor policies (btn) and for global public goods (e.g. global health/climate change).,F_Vend
2020-05-18 12:24:17+00:00,"3/n takeaway globalization is a set of rules and norms mainly related to financial and trade openness. it is not exogenous, its a policy choice. other choices could have been made on rules and norms evolving around global public goods (health/climate change/labour rights)",F_Vend
2020-05-18 12:18:03+00:00,"now that parts of the un system have become almost public-private partnerships, according to some activists, we might as well ask the corporate sector (and billionaire class) to cough up the money for global public goods as well. the likes of @jeffbezos @richardbranson et al.",KristofDecoste1
2020-05-18 10:53:40+00:00,"xi jinping says that the vaccine, when developed in china, will be made global public goods as part of beijing contribution in the fight against the pandemic. ",TalentAhereza
2020-05-18 10:48:11+00:00,did xi just said that covid-19 vaccines developed by china will be global public goods?,LunaNLin
2020-05-18 10:48:00+00:00,"xi jinping says the covid-19 vaccine, when developed in china, will be made global public goods as part of beijing contribution in the fight against the pandemic. ",desipatrakar
2020-05-18 10:36:31+00:00,"re-re...those who have traditionally been in the driver’s seat of global public goods provision, such as the and the… ",elias_me_em
2020-05-18 10:30:00+00:00,"those who have traditionally been in the driver’s seat of global public goods provision, such as the and the , no longer appear willing or able to take the lead. read more from @goranagrgic on the politics of in a crisis ",USSC
2020-05-18 09:10:43+00:00," is convening today to discuss the global response. the has an opportunity to make covid-19 medical tools “global public goods”- available to all, not a luxury for the few. here are @msfs recommendations for how to get there ",MSF_access
2020-05-18 03:44:27+00:00,"who and costa rica together will launch a platform that will pool data, knowledge, and intellectual property for existing or new health products to deliver ‘global public goods’ for all people and all countries. ",ExzeoIndia
2020-05-17 21:01:52+00:00,"""products for the prevention and treatment of covid-19 should be global public goods. but saying so does not make it so. that requires action at the global level"" ",franciscocho
2020-05-17 19:45:42+00:00,medical technologies for developed with public money must be recognised as global public goods. ,AlexWLawrence
2020-05-17 14:08:42+00:00,"medicines & developed with public money to tackle are global public goods that must be made available to everyone, everywhere. read hais media statement ahead of tomorrows virtual : ",HAImedicines
2020-05-17 09:56:42+00:00,"covid-19 medical tools should be considered “global public goods” and should be “affordable, safe, effective, easily administered and universally available for everyone, everywhere."" - médecins sans frontières/doctors without borders ",TerhiLintu
2020-05-17 09:56:20+00:00,". has opened new global conversation concerning global power.before the pandemic, quantum computer development race btn united states china was conspicuous.this seems to be changing to provision of global public goods post corona virus @fukuyamafrancis @asamoh_",shadrackagaki
2020-05-16 20:01:02+00:00,"certainly supply chains will adapt in accord with risk management but overall global governance may increase on the public health front, research, monitoring and response preparedness, but yes it takes political will and a new generation of global public goods activists. ",brazil_works
2020-05-16 15:45:59+00:00,indeed you do not create global public goods with words only. ,ellenthoen
2020-05-16 13:59:32+00:00,the united states has the most influence and power when it is seen as a force for good in the world—meaning the global public goods it provides are not only ethical but also politically astute. ,devintstewart
2020-05-16 06:12:15+00:00,"we welcome @who @carlosalvq @sebastianpinera call to action to promote equitable and of innovations against . these global public goods are for everybody, everywhere at the same time. ",UNITAID
2020-05-16 04:53:14+00:00,"president alvarado: ""we see these innovations are global public goods to protect humanity."" @ellenthoen @marisoltouraine",ThiruGeneva
2020-05-15 20:31:15+00:00,"“access to vaccines and treatments as global public goods are in the interests of all humanity.we cannot afford for monopolies,crude competition and near-sighted nationalism to stand in the way.” uniting behind a people’s vaccine against covid-19 | unaids ",safeerkun
2020-05-15 19:22:25+00:00,"but we cannot just give up. we have to continue to press china on the importance of global public goods. and unlike the us they have been supportive on iran, atalanta, blue helmets, etc ",FraserMCameron
2020-05-15 15:43:01+00:00, costa rica and chile championing open science global public goods and equitable access . asks others to support formal launch 29th may ,childsmichelle
2020-05-15 15:40:56+00:00,"access to vaccine, treatments and diagnostics is not a debate. i call all , and to support the launch of a to share covid19 technologies and consider them as global public goods. @unitaid @medspatentpool ",MarisolTouraine
2020-05-15 15:37:19+00:00,"president of costa rica alvaro quesada at todays @who press conference, on the technology pool proposal: "" we want to see technologies as global public goods"" ",DBdurisch
2020-05-15 15:35:17+00:00,"president carlos alvarado quesada not just reading from a script, explaining the motivation for open licensing of covid 19 technologies as global public goods. the formal launch of the who pool will be later. tedros as may 19. ",jamie_love
2020-05-15 15:33:53+00:00,"president quesada of costa rica stressing that when it comes to technologies to combat covid-19, we ""want to see these technologies as global public goods to protect humanity."" ",KEI_DC
2020-05-15 15:33:39+00:00,fantastic @who launching a pool for data and intellectual property to fight 19. products are global public goods that must be affordable to all countries and free to all who need them. only with solidarity not nationalism we can defeat ,MunaElMasriya
2020-05-15 15:33:37+00:00,"president @carlosalvq of costa rica: ""we want to see those innovations and technologies as a global public goods to protect humanity."" ",abinader
2020-05-15 09:43:23+00:00,"""the initiative by the president of aims at creating a pool of technologies as global public goods so as to ensure access to all, everywhere at the same time"", dr. carlos correa execdirector @south_centre at webinar-the @who technology pool.",South_Centre
2020-05-15 08:57:03+00:00,"hai member, @ellenthoen was on @bbcnewsnight discussing universal availability of medicines and as global public goods to tackle the crisis. public financing for these products must come with strings attached to ensure access. watch here",HAImedicines
2020-05-15 03:48:29+00:00,"testing itself not important, who says, touting contact tracing and quarantine the world health organization’s western pacific director also says vaccines are considered “global public goods”. ",codebluenews
2020-05-15 01:48:47+00:00,the irony of a paywall on an article about global public goods shouldnt be lost... are there really no exceptions? @katlay and @estwebber great to work with though.,gawharton1
2020-05-14 19:54:36+00:00,"‘vaccines are “global public goods, which belong to everybody around the world,” a new france-u.s. spat erupts over sanofi’s coronavirus vaccine plans – fortune ",JesusSerafinP
2020-05-14 19:06:40+00:00,"outbreaks of diseases will always happen, but pandemics can be avoided. could the covid-19 pandemic have been avoided if globalization had been accompanied by empowered global health governance structures providing global public goods?",Martialis1
2020-05-14 18:11:14+00:00,should vaccines be considered as global public goods?,maryamalhashmi_
2020-05-14 17:50:06+00:00,"equitable to innovative tools to prevent detect and treat must be ensured. unitaid and @medspatentpool support a to ensure that they are considered as global public goods, accessible to all and everywhere ",UNITAID
2020-05-14 17:39:44+00:00,"tools against are global public goods: everyone must access them, everywhere. is not an option, but an obligation and sharing patents, technologies and know-how becomes urgent @unitaid ",MarisolTouraine
2020-05-14 16:46:57+00:00,"""now is not the time to allow the interests of the wealthiest corporations and governments to be placed before the universal need to save lives, or to leave this task to market forces. access to vaccines and treatments as global public goods are in the interests of all humanity."" ",ajitxsingh
2020-05-14 16:16:26+00:00,having global public goods to deal with requires a completely new international framework. when the world unites to fight the its a shame to prioritize access in terms of who pays more.,stefanosfotiou
2020-05-14 12:13:17+00:00,"""the head of france’s socialist party suggested that paris-based sanofi risked being nationalized bcs “healths a to be shielded from market games”. the who weighed in on the brewing controversy. vaccines are global public goods which belong 2everybody around world"" ",StellaLallement
2020-05-14 11:55:44+00:00,"“access to vaccines and treatments as global public goods are in the interests of all humanity. we cannot afford for monopolies, crude competition and near-sighted nationalism to stand in the way.” call from word leaders ",MMKavanagh
2020-05-14 07:32:56+00:00,"135+ public figures call for @who technology pool : ""access to vaccines treatments as global public goods are in the interests of all humanity. we cannot afford for monopolies, crude competition and near-sighted nationalism to stand in the way"" ",DBdurisch
2020-05-13 23:11:41+00:00,global public goods.. ,OMsinghel
2020-05-13 17:51:03+00:00,i love learning about @cepivaccines. publicly funded research should be open access and vaccines should be global public goods! ,mralanorth
2020-05-13 13:13:24+00:00,"""have our leaders invested too much in economic globalization instead of emphasizing global public goods like climate change, global health, human rights?"" watch a recent webinar from @rodrikdani on globalization after with @markuseconomist",EPoDHarvard
2020-05-13 11:26:44+00:00,"taiwan, a de facto independent nation of tens of millions, and among top contributors to global public goods, should be at least observer in who and relevant agencies! let taiwan help and be helped! the status quo is so wrong! ",Richeydarian
2020-05-13 03:46:49+00:00,urgent steps are needed to define how covid-19 medical tools can really be “global public goods” ,acmenyaq
2020-05-12 14:23:25+00:00,its important to realize that cepi-backed vaccine development efforts are mostly supported by public money and “should be considered as global public goods” | ishupal singh kang ,DiscoverSoc
2020-05-11 23:49:54+00:00,"the ivy neocons feel the walls closing in on their imperialist and apartheid fever dreams and bogus racialized progress narratives. they sell colonialism, mafia-state shakedowns, weapons rackets and sinecures for connected think tankers and journalists as “global public goods”.",DanMKervick
2020-05-11 14:03:59+00:00,"you can disagree with trumps tactics on china, seek cooperation on global public goods confront challenges posed by authoritarian state capitalism head on. unfortunately, no word by @resplinodell @stephenwertheim on the latter in this op-ed. telling. ",thorstenbenner
2020-05-11 11:20:00+00:00," medical tools should be considered “global public goods” and should be “affordable, safe, effective, easily administered and universally available for everyone, everywhere."" now is the time to define how this is going to happen. read: ",MSF_EastAfrica
2020-05-10 21:26:32+00:00,interesting interview by @mossialos on vaccines for covid-19 as global public goods; a way to meet global demand and distribute equitably across the world. ,JetaStatovci
2020-05-10 14:03:05+00:00,the current health crisis blatantly demonstrates the inadequacy of the market to serve the public health interest... time to re-work a global rd treaty ! urgent steps are needed to define how covid-19 medical tools can really be “global public goods” ,narendranath___
2020-05-10 10:40:05+00:00,"""the global risks are directly linked to a scarcity of global public goods such as disease control, as well as to overuse of global commons such as clean air and water, a stable climate, biodiversity, and intact forests"" ",purbiola
2020-05-10 06:50:33+00:00,"to protect most vulnerable & enhance global resilience: promote health as human right, implement holistic approach invest in global public goods 3/4",ElenaSondermann
2020-05-09 19:01:13+00:00," @foreignaffairs ""never before have so many lives, livelihoods, and economies depended so much on a single health intervention (...) an enterprise on this scale requires a new perspective: vaccines must be recognized as global public goods."" ",FOCIRcat
2020-05-09 16:36:10+00:00,"i respect richard haass, but am concerned by the implication that a new cold war is fully americas choice to make. chinas rise is the great disruptor to u.s.-led global order. on global public goods, china seldom shows ""leadership"" in solving issues, expecting the west step up. ",ericmiller191
